long,lat,gbd_path_type,gbd_total_time,gbd_transfer_count,gbd_total_distance,gbd_total_walk_distance,gbd_total_fare,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,rent_month,build,new_address,term,contract1,contract2,contract3,contract3
127.0303995,37.5058149,2,949,0,1700,741,1500,9858.956769,1472.207036,8122.028254,0,se,서울특별시 강남구 역삼동,6**,언주역,356,건국대학교,5766,8m미만,19.31,0,202304,21,"1,000",95,2019,봉은사로18길,202305~202405,신규,-,0,0
127.035452,37.4943399,2,1436,0,2625,1003,1500,10634.90514,1477.767899,9426.961387,0,se,서울특별시 강남구 역삼동,8**,역삼역,707,총신대학교,6101,8m미만,19.35,1,202303,2,"10,500",0,1991,역삼로14길,202304~202504,신규,-,0,0
127.0399006,37.4932023,2,1439,0,2854,592,1200,11048.01037,1352.743811,9750.762448,0,se,서울특별시 강남구 역삼동,7**,역삼역,882,건국대학교,6302,8m미만,19.69,0,202304,24,"3,000",40,2010,논현로63길,202304~202504,신규,-,0,0
127.042235,37.4969173,2,1277,0,2046,938,1200,11120.23659,891.679074,9536.909401,0,se,서울특별시 강남구 역삼동,7**,역삼역,658,건국대학교,5844,8m미만,19.8,0,202309,7,100,60,1992,역삼로34길,202309~202311,신규,-,0,0
127.0509613,37.4960604,1,532,0,1437,453,1400,11888.00525,955.6740842,10092.66409,0,se,서울특별시 강남구 역삼동,7**,한티역,173,건국대학교,5546,25m이상,19.8,0,202309,14,"11,000",25,2002,도곡로57길,202310~202410,신규,-,0,0
127.0303995,37.5058149,2,949,0,1700,741,1500,9858.956769,1472.207036,8122.028254,0,se,서울특별시 강남구 역삼동,6**,언주역,356,건국대학교,5766,8m미만,19.81,0,202304,17,500,33,1996,봉은사로18길,202305~202405,신규,-,0,0
127.035488,37.5049781,1,834,0,1865,752,1400,10318.30259,1014.407825,8463.592599,0,se,서울특별시 강남구 역삼동,6**,언주역,294,건국대학교,5511,8m미만,20,0,202305,1,200,60,1996,논현로102길,202305~202308,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,20,0,202302,2,"1,000",65,2002,역삼로11길,202302~202502,신규,-,0,0
127.035452,37.4943399,2,1436,0,2625,1003,1500,10634.90514,1477.767899,9426.961387,0,se,서울특별시 강남구 역삼동,8**,역삼역,707,총신대학교,6101,8m미만,20,0,202303,6,500,50,1991,역삼로14길,-,갱신,사용,500,50
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,20,0,202309,12,200,40,1990,역삼로11길,202309~202312,신규,-,0,0
127.035452,37.4943399,2,1436,0,2625,1003,1500,10634.90514,1477.767899,9426.961387,0,se,서울특별시 강남구 역삼동,8**,역삼역,707,총신대학교,6101,12m미만,20,0,202309,18,500,44,1996,역삼로14길,202310~202410,신규,-,0,0
127.0371486,37.4948048,2,1203,0,1910,983,1500,10760.74879,1339.448905,9466.747465,0,se,서울특별시 강남구 역삼동,7**,역삼역,653,총신대학교,6256,8m미만,20,0,202305,18,"1,000",80,2018,역삼로20길,202305~202405,신규,-,0,0
127.0399006,37.4932023,2,1439,0,2854,592,1200,11048.01037,1352.743811,9750.762448,0,se,서울특별시 강남구 역삼동,7**,역삼역,882,건국대학교,6302,8m미만,20,0,202307,20,"9,000",5,2010,논현로63길,202309~202509,신규,-,0,0
127.0421181,37.4932065,2,1284,0,2400,464,1200,11233.71982,1274.564215,9862.963927,0,se,서울특별시 강남구 역삼동,7**,매봉역,806,건국대학교,6198,8m미만,20.12,0,202309,11,"1,000",30,1992,도곡로27길,-,-,-, , 
127.0394457,37.4943979,2,1171,0,1811,938,1500,10967.8186,1256.862824,9618.760259,0,se,서울특별시 강남구 역삼동,7**,역삼역,743,건국대학교,6213,8m미만,20.2,0,202301,21,"1,000",70,1997,논현로67길,202302~202402,신규,-,0,0
127.0303995,37.5058149,2,949,0,1700,741,1500,9858.956769,1472.207036,8122.028254,0,se,서울특별시 강남구 역삼동,6**,언주역,356,건국대학교,5766,8m미만,20.25,0,202306,15,"1,000",71,2000,봉은사로18길,202306~202406,신규,-,0,0
127.0395316,37.4966207,2,938,0,1636,686,1500,10900.66314,1050.039294,9421.711153,0,se,서울특별시 강남구 역삼동,7**,역삼역,524,건국대학교,6005,8m미만,20.49,1,202310,11,"8,500",0,1997,논현로74길,-,-,-, , 
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,20.65,0,202301,28,"1,000",60,2010,역삼로11길,202301~202401,신규,-,0,0
127.0383776,37.4967427,2,909,0,1422,785,1500,10799.1078,1106.277475,9351.449781,0,se,서울특별시 강남구 역삼동,7**,역삼역,467,건국대학교,6053,8m미만,20.79,0,202304,20,500,70,1996,논현로75길,202305~202505,신규,-,0,0
127.0383776,37.4967427,2,909,0,1422,785,1500,10799.1078,1106.277475,9351.449781,0,se,서울특별시 강남구 역삼동,7**,역삼역,467,건국대학교,6053,8m미만,20.79,0,202304,20,500,70,1996,논현로75길,202305~202505,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,21,0,202305,14,"1,000",63,2001,역삼로11길,202305~202405,신규,-,0,0
127.0367116,37.4954695,2,1172,0,1910,979,1500,10701.07102,1310.137293,9383.97624,0,se,서울특별시 강남구 역삼동,7**,역삼역,577,총신대학교,6226,8m미만,21.4,1,202310,4,"15,500",0,1996,역삼로19길,202310~202510,갱신,-,"15,000",0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,21.4,1,202308,31,"11,000",0,1990,역삼로11길,202309~202509,신규,-,0,0
127.0509613,37.4960604,1,532,0,1437,453,1400,11888.00525,955.6740842,10092.66409,0,se,서울특별시 강남구 역삼동,7**,한티역,173,건국대학교,5546,8m미만,22,0,202303,6,"1,000",70,1996,도곡로57길,202303~202403,신규,-,0,0
127.0392094,37.4949746,2,1116,0,1764,861,1500,10928.13651,1214.408587,9554.30159,0,se,서울특별시 강남구 역삼동,7**,역삼역,676,건국대학교,6172,12m미만,22,0,202301,12,"9,000",60,2017,논현로71길,202301~202401,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,22,0,202310,16,"1,000",65,2010,역삼로11길,202311~202411,갱신,-,"1,000",65
127.0403855,37.4944482,2,1116,0,1784,902,1500,11045.08418,1210.428354,9661.893281,0,se,서울특별시 강남구 역삼동,7**,역삼역,772,건국대학교,6163,8m미만,22,1,202311,7,"17,000",0,1991,논현로68길,202311~202511,신규,-,0,0
127.0364762,37.5031414,1,735,0,1653,607,1400,10449.50881,927.0652204,8678.76139,0,se,서울특별시 강남구 역삼동,6**,역삼역,275,건국대학교,5602,8m미만,22.27,0,202304,20,"1,000",86,2017,논현로98길,202304~202504,신규,-,0,0
127.0392094,37.4949746,2,1116,0,1764,861,1500,10928.13651,1214.408587,9554.30159,0,se,서울특별시 강남구 역삼동,7**,역삼역,676,건국대학교,6172,12m미만,22.28,0,202303,1,"2,000",75,2018,논현로71길,202303~202402,신규,-,0,0
127.0392094,37.4949746,2,1116,0,1764,861,1500,10928.13651,1214.408587,9554.30159,0,se,서울특별시 강남구 역삼동,7**,역삼역,676,건국대학교,6172,8m미만,22.29,1,202307,1,"12,000",0,1994,논현로71길,202308~202508,-,-, , 
127.0392094,37.4949746,2,1116,0,1764,861,1500,10928.13651,1214.408587,9554.30159,0,se,서울특별시 강남구 역삼동,7**,역삼역,676,건국대학교,6172,8m미만,22.3,1,202303,13,"17,000",0,1994,논현로71길,202303~202503,신규,-,0,0
127.0370643,37.4990798,1,586,0,1561,447,1400,10614.30875,1029.301805,9072.76803,0,se,서울특별시 강남구 역삼동,7**,역삼역,183,건국대학교,5915,8m미만,22.49,1,202303,2,"16,000",0,2002,논현로85길,202304~202504,신규,-,0,0
127.0416795,37.4974312,2,1054,0,1787,723,1200,11057.0781,866.661905,9461.797682,0,se,서울특별시 강남구 역삼동,7**,역삼역,584,건국대학교,5824,8m미만,22.7,0,202311,16,"13,000",12,1994,역삼로33길,202312~202512,-,-, , 
127.0416767,37.4930522,2,1324,0,2413,518,1200,11202.14267,1304.040761,9854.323008,0,se,서울특별시 강남구 역삼동,7**,매봉역,812,건국대학교,6233,8m미만,22.79,0,202308,25,"1,000",60,1993,도곡로25길,202309~202409,신규,-,0,0
127.0416795,37.4974312,2,1054,0,1787,723,1200,11057.0781,866.661905,9461.797682,0,se,서울특별시 강남구 역삼동,7**,역삼역,584,건국대학교,5824,8m미만,22.93,1,202306,21,"18,000",0,1997,역삼로33길,202307~202507,신규,-,0,0
127.0395316,37.4966207,2,938,0,1636,686,1500,10900.66314,1050.039294,9421.711153,0,se,서울특별시 강남구 역삼동,7**,역삼역,524,건국대학교,6005,8m미만,23,0,202303,10,"10,000",27,1995,논현로74길,202303~202503,신규,-,0,0
127.0395316,37.4966207,2,938,0,1636,686,1500,10900.66314,1050.039294,9421.711153,0,se,서울특별시 강남구 역삼동,7**,역삼역,524,건국대학교,6005,8m미만,23,0,202303,10,"10,000",27,1995,논현로74길,202303~202503,신규,-,0,0
127.0303995,37.5058149,2,949,0,1700,741,1500,9858.956769,1472.207036,8122.028254,0,se,서울특별시 강남구 역삼동,6**,언주역,356,건국대학교,5766,8m미만,23,0,202303,16,"1,000",90,2014,봉은사로18길,202303~202403,신규,-,0,0
127.0514087,37.498529,2,731,0,1288,476,1500,11854.63163,730.1086722,9910.9607,0,se,서울특별시 강남구 역삼동,7**,한티역,283,건국대학교,5283,8m미만,23,0,202305,16,"2,000",50,1997,선릉로69길,202305~202405,신규,-,0,0
127.0261967,37.5046047,2,1157,0,2535,691,1500,9528.000858,1831.665549,8025.978832,0,se,서울특별시 강남구 역삼동,8**,신논현역,68,총신대학교,5543,8m미만,23,0,202307,21,500,55,1997,봉은사로4길,202308~202408,신규,-,0,0
127.0364916,37.4915092,2,1494,0,3071,529,1200,10826.48324,1667.731452,9740.916291,0,se,서울특별시 강남구 역삼동,7**,양재역,798,총신대학교,6168,12m미만,23,0,202303,24,"1,000",65,1996,도곡로13길,202303~202403,신규,-,0,0
127.035452,37.4943399,2,1436,0,2625,1003,1500,10634.90514,1477.767899,9426.961387,0,se,서울특별시 강남구 역삼동,8**,역삼역,707,총신대학교,6101,8m미만,23,1,202303,12,"11,000",0,1991,역삼로14길,202304~202504,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,23.1,0,202310,12,"1,000",57,2001,역삼로11길,202310~202410,신규,-,0,0
127.0514087,37.498529,2,731,0,1288,476,1500,11854.63163,730.1086722,9910.9607,0,se,서울특별시 강남구 역삼동,7**,한티역,283,건국대학교,5283,8m미만,23.1,0,202303,18,"1,500",50,1997,선릉로69길,202304~202504,신규,-,0,0
127.0383776,37.4967427,2,909,0,1422,785,1500,10799.1078,1106.277475,9351.449781,0,se,서울특별시 강남구 역삼동,7**,역삼역,467,건국대학교,6053,8m미만,23.1,0,202304,19,500,63,1997,논현로75길,202304~202504,신규,-,0,0
127.0336075,37.4945321,2,1365,0,2461,860,1500,10473.66813,1579.601279,9320.994107,0,se,서울특별시 강남구 역삼동,7**,강남역,635,총신대학교,5941,8m미만,23.1,0,202302,23,500,65,2000,역삼로9길,202302~202402,신규,-,0,0
127.0416795,37.4974312,2,1054,0,1787,723,1200,11057.0781,866.661905,9461.797682,0,se,서울특별시 강남구 역삼동,7**,역삼역,584,건국대학교,5824,8m미만,23.1,0,202307,24,"9,000",28,2001,역삼로33길,202308~202408,갱신,-,"9,000",25
127.0392094,37.4949746,2,1116,0,1764,861,1500,10928.13651,1214.408587,9554.30159,0,se,서울특별시 강남구 역삼동,7**,역삼역,676,건국대학교,6172,12m미만,23.1,1,202304,3,"15,000",0,2014,논현로71길,202304~202504,신규,-,0,0
127.033493,37.4943548,2,1319,0,2452,798,1500,10470.51346,1600.301631,9332.246808,0,se,서울특별시 강남구 역삼동,8**,강남역,640,총신대학교,5929,8m미만,23.1,1,202302,7,"14,700",0,2018,역삼로7길,202302~202502,갱신,사용,"14,700",0
127.0254719,37.5040471,2,1122,0,2455,640,1500,9480.93834,1894.68724,8044.094741,0,se,서울특별시 강남구 역삼동,6**,신논현역,84,총신대학교,5463,8m미만,23.13,0,202301,9,"1,000",84,,강남대로110길,-,-,-, , 
127.0254719,37.5040471,2,1122,0,2455,640,1500,9480.93834,1894.68724,8044.094741,0,se,서울특별시 강남구 역삼동,6**,신논현역,84,총신대학교,5463,8m미만,23.13,0,202301,9,"1,000",84,2019,강남대로110길,202301~202401,신규,-,0,0
127.0254719,37.5040471,2,1122,0,2455,640,1500,9480.93834,1894.68724,8044.094741,0,se,서울특별시 강남구 역삼동,6**,신논현역,84,총신대학교,5463,8m미만,23.13,0,202302,28,"2,000",78,2019,강남대로110길,202303~202403,갱신,-,"2,000",74
127.0383776,37.4967427,2,909,0,1422,785,1500,10799.1078,1106.277475,9351.449781,0,se,서울특별시 강남구 역삼동,7**,역삼역,467,건국대학교,6053,8m미만,23.14,0,202311,8,500,70,1996,논현로75길,202311~202511,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,23.14,1,202304,11,"11,000",0,1990,역삼로11길,202304~202504,신규,-,0,0
127.0403855,37.4944482,2,1116,0,1784,902,1500,11045.08418,1210.428354,9661.893281,0,se,서울특별시 강남구 역삼동,7**,역삼역,772,건국대학교,6163,8m미만,23.2,0,202301,6,"1,000",62,1996,논현로68길,202301~202501,신규,-,0,0
127.0399006,37.4932023,2,1439,0,2854,592,1200,11048.01037,1352.743811,9750.762448,0,se,서울특별시 강남구 역삼동,7**,역삼역,882,건국대학교,6302,8m미만,23.48,0,202303,16,500,60,1996,논현로63길,202303~202403,신규,-,0,0
127.0394457,37.4943979,2,1171,0,1811,938,1500,10967.8186,1256.862824,9618.760259,0,se,서울특별시 강남구 역삼동,7**,역삼역,743,건국대학교,6213,8m미만,23.52,1,202311,10,"16,110",0,1996,논현로67길,202311~202511,신규,-,0,0
127.0444506,37.4973665,2,897,0,1586,541,1200,11294.56494,771.6898112,9616.784604,0,se,서울특별시 강남구 역삼동,7**,한티역,757,건국대학교,5697,8m미만,23.65,0,202305,29,"15,750",4,,언주로71길,-,-,-, , 
127.0332132,37.4991085,2,685,0,1339,485,1500,10286.25538,1328.248538,8876.191573,0,se,서울특별시 강남구 역삼동,7**,역삼역,335,총신대학교,5985,12m미만,23.76,1,202311,14,"18,000",0,2001,테헤란로14길,202401~202601,신규,-,0,0
127.0514087,37.498529,2,731,0,1288,476,1500,11854.63163,730.1086722,9910.9607,0,se,서울특별시 강남구 역삼동,7**,한티역,283,건국대학교,5283,8m미만,24,0,202310,2,"1,000",53,1995,선릉로69길,202310~202410,신규,-,0,0
127.0321706,37.4941577,2,1249,0,2337,737,1500,10367.32631,1702.766028,9289.195156,0,se,서울특별시 강남구 역삼동,8**,강남역,572,총신대학교,5810,8m미만,24,0,202301,7,"13,000",10,1994,역삼로5길,202301~202501,갱신,-,"13,000",10
127.0364916,37.4915092,2,1494,0,3071,529,1200,10826.48324,1667.731452,9740.916291,0,se,서울특별시 강남구 역삼동,7**,양재역,798,총신대학교,6168,12m미만,24,0,202301,14,500,50,1996,도곡로13길,202302~202402,신규,-,0,0
127.0514087,37.498529,2,731,0,1288,476,1500,11854.63163,730.1086722,9910.9607,0,se,서울특별시 강남구 역삼동,7**,한티역,283,건국대학교,5283,8m미만,24,0,202308,14,500,47,1996,선릉로69길,202308~202408,신규,-,0,0
127.0336075,37.4945321,2,1365,0,2461,860,1500,10473.66813,1579.601279,9320.994107,0,se,서울특별시 강남구 역삼동,7**,강남역,635,총신대학교,5941,8m미만,24,0,202310,20,500,60,1997,역삼로9길,202311~202411,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,24,1,202311,1,"19,000",0,2009,역삼로11길,202311~202511,신규,-,0,0
127.034065,37.494492,2,1368,0,2502,866,1500,10513.37849,1552.767879,9346.410814,0,se,서울특별시 강남구 역삼동,7**,강남역,670,총신대학교,5981,8m미만,24.3,0,202303,7,"3,000",50,2010,역삼로11길,202304~202404,신규,-,0,0
127.0399006,37.4932023,2,1439,0,2854,592,1200,11048.01037,1352.743811,9750.762448,0,se,서울특별시 강남구 역삼동,7**,역삼역,882,건국대학교,6302,8m미만,24.51,0,202302,24,"1,000",60,1996,논현로63길,202303~202402,신규,-,0,0
127.0451887,37.4960696,2,988,0,1781,533,1200,11397.38265,897.4604323,9770.399358,0,se,서울특별시 강남구 역삼동,7**,한티역,682,건국대학교,5786,8m미만,24.62,1,202307,27,"12,000",0,1994,언주로67길,202308~202508,-,-, , 
127.0346237,37.4939966,2,1400,0,2554,950,1500,10578.00855,1555.939967,9419.329245,0,se,서울특별시 강남구 역삼동,8**,강남역,743,총신대학교,6024,8m미만,25,0,202310,5,"1,000",55,2011,역삼로12길,202310~202510,신규,-,0,0
127.0451887,37.4960696,2,988,0,1781,533,1200,11397.38265,897.4604323,9770.399358,0,se,서울특별시 강남구 역삼동,7**,한티역,682,건국대학교,5786,8m미만,25,0,202306,8,500,55,1996,언주로67길,202306~202506,신규,-,0,0
127.0367116,37.4954695,2,1172,0,1910,979,1500,10701.07102,1310.137293,9383.97624,0,se,서울특별시 강남구 역삼동,7**,역삼역,577,총신대학교,6226,8m미만,25,0,202309,8,"17,000",10,2001,역삼로19길,202310~202510,신규,-,0,0
127.0332132,37.4991085,2,685,0,1339,485,1500,10286.25538,1328.248538,8876.191573,0,se,서울특별시 강남구 역삼동,7**,역삼역,335,총신대학교,5985,12m미만,25,0,202310,10,"3,000",60,2003,테헤란로14길,202310~202510,신규,-,0,0
127.04556,37.495059,2,1066,0,1848,601,1200,11461.13179,1003.792547,9879.182111,0,se,서울특별시 강남구 역삼동,7**,한티역,663,건국대학교,5867,8m미만,25,0,202303,13,"1,000",55,1995,언주로65길,202303~202403,신규,-,0,0
127.0371486,37.4948048,2,1203,0,1910,983,1500,10760.74879,1339.448905,9466.747465,0,se,서울특별시 강남구 역삼동,7**,역삼역,653,총신대학교,6256,8m미만,25,0,202310,13,"12,000",2,1996,역삼로20길,202311~202511,신규,-,0,0
127.0514087,37.498529,2,731,0,1288,476,1500,11854.63163,730.1086722,9910.9607,0,se,서울특별시 강남구 역삼동,7**,한티역,283,건국대학교,5283,8m미만,25,0,202302,23,"1,000",60,1997,선릉로69길,202303~202503,신규,-,0,0
