경도,위도,최근접 지하철,역과 거리(m),시군구,번지,본번,부번,전월세구분,면적(제곱m),계약월,계약일,보증금(만원),월세(만원),총비용,층,건축년도,도로명,계약기간(개월),계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
127.0665057,37.6008828,신이문역,126,서울특별시 동대문구 이문동 170-130,170,130,(170-130),전세,56.4,202309,16,11500,0,11500,1,2001,이문로42길 75,-,갱신,사용,"11,000",0
127.0661429,37.5993433,신이문역,291,서울특별시 동대문구 이문동 172-7,172,7,(172-7),전세,31.46,202302,2,12000,0,12000,1,1992,외대역동로27길 45,-,갱신,-,"7,000",0
127.0670155,37.6022557,신이문역,62,서울특별시 동대문구 이문동 220-214,220,214,(220-214),전세,20.49,202309,16,2000,0,2000,-1,1993,신이문로26길 17,-,-,-, , 
127.056951,37.5987834,외대앞역,657,서울특별시 동대문구 이문동 264-225,264,225,(264-225),월세,49.31,202212,19,500,47,1064,2,2002,천장산로7길 18-8,12,신규,-,0,0
127.056951,37.5987834,외대앞역,657,서울특별시 동대문구 이문동 264-225,264,225,(264-225),월세,49.31,202212,29,500,47,1064,3,2002,천장산로7길 18-8,12,신규,-,0,0
127.0542591,37.5987771,외대앞역,878,서울특별시 동대문구 이문동 264-371,264,371,(264-371),전세,36.34,202303,22,12000,0,12000,4,2003,천장산로7길 64-14,-,신규,-,0,0
127.0543207,37.5983865,외대앞역,860,서울특별시 동대문구 이문동 264-374,264,374,(264-374),월세,55.12,202307,8,1000,45,1540,3,2002,천장산로7길 64-4,12,신규,-,0,0
127.0543207,37.5983865,외대앞역,860,서울특별시 동대문구 이문동 264-374,264,374,(264-374),월세,55.12,202307,31,1000,50,1600,3,2002,천장산로7길 64-4,12,신규,-,0,0
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),전세,14.9,202211,4,11000,0,11000,1,2014,천장산로9가길 28-6,-,신규,-,0,0
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),전세,14.9,202212,10,12000,0,12000,2,2014,천장산로9가길 28-6,-,신규,-,0,0
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),월세,14.9,202212,26,10500,5,10620,3,2014,천장산로9가길 28-6,24,갱신,사용,"10,000",5
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),전세,15.12,202302,4,11500,0,11500,3,2014,천장산로9가길 28-6,-,신규,-,0,0
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),전세,15.12,202308,9,9450,0,9450,1,2014,천장산로9가길 28-6,-,갱신,사용,"9,000",0
127.0554704,37.6000892,외대앞역,840,서울특별시 동대문구 이문동 264-459,264,459,(264-459),전세,14.9,202308,12,12000,0,12000,3,2014,천장산로9가길 28-6,-,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,29.98,202211,20,500,50,1100,1,2016,천장산로 40-11,12,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,29.98,202212,1,500,50,1050,1,2016,천장산로 40-11,11,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,29.98,202212,23,500,50,1100,1,2016,천장산로 40-11,12,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,13.86,202307,16,1000,60,1720,1,2016,천장산로 40-11,12,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,13.86,202307,29,2000,55,2660,3,2016,천장산로 40-11,12,신규,-,0,0
127.0581957,37.5995603,외대앞역,607,서울특별시 동대문구 이문동 264-47,264,47,(264-47),월세,29.98,202308,10,500,55,1160,1,2016,천장산로 40-11,12,신규,-,0,0
127.0580251,37.599537,외대앞역,618,서울특별시 동대문구 이문동 264-48,264,48,(264-48),월세,16.85,202212,1,500,40,980,4,2002,천장산로 40-7,12,갱신,-,500,40
127.0580251,37.599537,외대앞역,618,서울특별시 동대문구 이문동 264-48,264,48,(264-48),월세,21.945,202212,2,500,45,1040,3,2002,천장산로 40-7,12,신규,-,0,0
127.0580251,37.599537,외대앞역,618,서울특별시 동대문구 이문동 264-48,264,48,(264-48),월세,14.47,202212,26,500,38,956,4,2002,천장산로 40-7,12,신규,-,0,0
127.0623135,37.5948794,외대앞역,195,서울특별시 동대문구 이문동 309-20,309,20,(309-20),월세,13.15,202212,27,1000,53,2272,7,2019,휘경로 26-9,24,신규,-,0,0
127.0623135,37.5948794,외대앞역,195,서울특별시 동대문구 이문동 309-20,309,20,(309-20),월세,13.15,202307,30,1000,70,2260,6,2019,휘경로 26-9,18,신규,-,0,0
127.0609122,37.5942781,외대앞역,329,서울특별시 동대문구 이문동 312-3,312,3,(312-3),월세,120.34,202302,6,300,36,732,2,1991,이문로16길 39,12,신규,-,0,0
127.0603544,37.5941294,외대앞역,377,서울특별시 동대문구 이문동 320-2,320,2,(320-2),월세,34.71,202305,12,1000,100,2200,3,2016,이문로16길 30,12,신규,-,0,0
127.0569412,37.594425,회기역,525,서울특별시 동대문구 이문동 334-22,334,22,(334-22),월세,37.05,202301,18,500,45,1040,3,2004,회기로25가길 28-1,12,신규,-,0,0
127.0569412,37.594425,회기역,525,서울특별시 동대문구 이문동 334-22,334,22,(334-22),월세,37.81,202309,7,300,37,744,2,2004,회기로25가길 28-1,12,신규,-,0,0
127.0571742,37.5922587,회기역,286,서울특별시 동대문구 이문동 341-41,341,41,(341-41),전세,14.45,202302,12,12000,0,12000,10,2017,이문로 53,-,-,-, , 
127.0571742,37.5922587,회기역,286,서울특별시 동대문구 이문동 341-41,341,41,(341-41),전세,15.46,202302,16,12000,0,12000,5,2017,이문로 53,-,-,-, , 
127.0571742,37.5922587,회기역,286,서울특별시 동대문구 이문동 341-41,341,41,(341-41),전세,14.45,202302,20,11500,0,11500,6,2017,이문로 53,-,-,-, , 
127.0585051,37.5935207,회기역,417,서울특별시 동대문구 이문동 346-120,346,120,(346-120),월세,29.95,202301,10,1000,120,2440,7,2018,이문로 72,12,신규,-,0,0
127.0585051,37.5935207,회기역,417,서울특별시 동대문구 이문동 346-120,346,120,(346-120),월세,29.82,202301,19,5000,60,5720,8,2018,이문로 72,12,신규,-,0,0
127.0585051,37.5935207,회기역,417,서울특별시 동대문구 이문동 346-120,346,120,(346-120),월세,29.95,202303,18,6000,45,6540,9,2018,이문로 72,12,신규,-,0,0
127.0573132,37.5939369,회기역,466,서울특별시 동대문구 이문동 346-37,346,37,(346-37),월세,25.87,202301,14,1000,40,1480,5,2013,이문로13길 18,12,신규,-,0,0
127.0573132,37.5939369,회기역,466,서울특별시 동대문구 이문동 346-37,346,37,(346-37),월세,14.18,202305,24,1000,50,1550,4,2013,이문로13길 18,11,신규,-,0,0
127.0573132,37.5939369,회기역,466,서울특별시 동대문구 이문동 346-37,346,37,(346-37),월세,19.21,202307,1,2000,40,2480,3,2013,이문로13길 18,12,신규,-,0,0
127.0577938,37.5936273,회기역,428,서울특별시 동대문구 이문동 346-55,346,55,(346-55),월세,26.44,202301,29,1000,60,1720,4,2015,회기로25길 92,12,신규,-,0,0
127.0577938,37.5936273,회기역,428,서울특별시 동대문구 이문동 346-55,346,55,(346-55),월세,26.44,202302,18,3000,50,3600,4,2015,회기로25길 92,12,신규,-,0,0
127.0642379,37.5951763,외대앞역,130,서울특별시 동대문구 이문동 77-21,77,21,(77-21),전세,14.85,202307,24,8820,0,8820,4,2017,휘경로17길 7-4,-,갱신,사용,"8,400",0
127.0642379,37.5951763,외대앞역,130,서울특별시 동대문구 이문동 77-21,77,21,(77-21),전세,14.85,202307,24,8925,0,8925,4,2017,휘경로17길 7-4,-,갱신,사용,"8,500",0
127.0642379,37.5951763,외대앞역,130,서울특별시 동대문구 이문동 77-21,77,21,(77-21),전세,67.44,202310,2,28563,0,28563,7,2017,휘경로17길 7-4,-,-,-, , 
127.0658516,37.596867,외대앞역,203,서울특별시 동대문구 이문동 86-117,86,117,(86-117),월세,20.14,202305,26,500,35,1130,2,1994,외대역동로18길 5,18,신규,-,0,0
127.0659968,37.5956992,외대앞역,214,서울특별시 동대문구 이문동 86-19,86,19,(86-19),월세,47.13,202211,2,8000,5,8120,2,1994,외대역동로12가길 17,24,신규,-,0,0
127.066702,37.5966287,외대앞역,270,서울특별시 동대문구 이문동 87-11,87,11,(87-11),전세,38.85,202304,7,12000,0,12000,1,1995,휘경로23길 54,-,신규,-,0,0
127.066702,37.5966287,외대앞역,270,서울특별시 동대문구 이문동 87-11,87,11,(87-11),월세,38.71,202304,20,7000,20,7480,2,1995,휘경로23길 54,24,신규,-,0,0
127.0667491,37.595901,외대앞역,274,서울특별시 동대문구 이문동 87-20,87,20,(87-20),전세,39.06,202305,8,7000,0,7000,1,1997,외대역동로12가길 34-14,-,-,-, , 
127.0670775,37.5961105,외대앞역,300,서울특별시 동대문구 이문동 89-11,89,11,(89-11),전세,36.12,202307,27,8000,0,8000,1,1993,휘경로31길 47-4,-,신규,-,0,0
127.0657997,37.600691,신이문역,184,서울특별시 동대문구 이문동 170-83,170,83,170-83,전세,43.96,202310,15,24600,0,24600,2,2016,신이문로22길 52,-,갱신,-,"24,600",0
127.0657997,37.600691,신이문역,184,서울특별시 동대문구 이문동 170-83,170,83,170-83,전세,43.96,202310,15,24600,0,24600,2,2016,신이문로22길 52,-,-,-, , 
127.0632613,37.6012466,신이문역,368,서울특별시 동대문구 이문동 256-151,256,151,256-151,월세,29.89,202304,21,2000,69,3656,5,2019,신이문로6길 35,24,신규,-,0,0
127.0632613,37.6012466,신이문역,368,서울특별시 동대문구 이문동 256-151,256,151,256-151,월세,29.96,202307,8,16700,9,16916,2,2019,신이문로6길 35,24,신규,-,0,0
127.0626333,37.6014192,신이문역,421,서울특별시 동대문구 이문동 256-185,256,185,256-185,전세,59.465,202303,8,21000,0,21000,3,2015,신이문로2길 33,-,갱신,사용,"20,000",0
127.0626333,37.6014192,신이문역,421,서울특별시 동대문구 이문동 256-185,256,185,256-185,전세,59.465,202308,4,23000,0,23000,5,2015,신이문로2길 33,-,갱신,사용,"23,000",0
127.0632616,37.6026199,신이문역,376,서울특별시 동대문구 이문동 256-222,256,222,256-222,전세,16.56,202212,12,12000,0,12000,3,2015,신이문로6길 5,-,갱신,-,"12,000",0
127.0632616,37.6026199,신이문역,376,서울특별시 동대문구 이문동 256-222,256,222,256-222,월세,29.95,202306,9,13000,10,13240,2,2015,신이문로6길 5,24,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,10.85,202212,6,3000,45,3540,4,2019,천장산로7길 18-14,12,갱신,-,"3,000",40
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,19.22,202212,8,1000,55,1660,5,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,전세,28.92,202212,13,12000,0,12000,4,2019,천장산로7길 18-14,-,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,10.85,202212,20,1000,55,1660,4,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,19.22,202212,21,1000,55,1660,5,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,19.22,202212,28,1000,55,1660,5,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,전세,10.85,202303,3,9000,0,9000,2,2019,천장산로7길 18-14,-,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,전세,10.85,202303,3,9000,0,9000,2,2019,천장산로7길 18-14,-,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,10.85,202306,6,1000,55,1660,4,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,18.6,202307,6,3000,45,3810,2,2019,천장산로7길 18-14,18,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,월세,18.6,202307,13,3000,50,3600,2,2019,천장산로7길 18-14,12,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,전세,10.85,202308,2,9000,0,9000,2,2019,천장산로7길 18-14,-,신규,-,0,0
127.0569095,37.5990499,외대앞역,673,서울특별시 동대문구 이문동 264-227,264,227,264-227,전세,10.85,202308,17,9000,0,9000,2,2019,천장산로7길 18-14,-,-,-, , 
127.0641336,37.595341,외대앞역,110,서울특별시 동대문구 이문동 77-4,77,4,Apr-77,전세,29.27,202307,6,17600,0,17600,6,2019,휘경로 39-12,-,신규,-,0,0
127.0654305,37.6032823,신이문역,240,서울특별시 동대문구 이문동 237-149,237,149,광영빌라가동,전세,49.95,202304,25,8000,0,8000,3,1991,신이문로 27-10,-,신규,-,0,0
127.0655501,37.603336,신이문역,237,서울특별시 동대문구 이문동 237-158,237,158,광영빌라나동,전세,49.95,202302,21,14000,0,14000,1,1991,신이문로 27-12,-,갱신,-,"12,000",0
127.062221,37.5948189,외대앞역,206,서울특별시 동대문구 이문동 309-22,309,22,기용주택,월세,18.26,202302,22,1000,65,1780,5,2021,휘경로10길 16-8,12,신규,-,0,0
127.062221,37.5948189,외대앞역,206,서울특별시 동대문구 이문동 309-22,309,22,기용주택,전세,29.99,202307,1,20000,0,20000,4,2021,휘경로10길 16-8,-,-,-, , 
127.062221,37.5948189,외대앞역,206,서울특별시 동대문구 이문동 309-22,309,22,기용주택,전세,29.99,202307,1,19500,0,19500,4,2021,휘경로10길 16-8,-,신규,-,0,0
127.062221,37.5948189,외대앞역,206,서울특별시 동대문구 이문동 309-22,309,22,기용주택,월세,18.26,202308,23,1000,60,2080,5,2021,휘경로10길 16-8,18,신규,-,0,0
127.0618189,37.604125,신이문역,556,서울특별시 동대문구 이문동 255-22,255,22,다성이즈빌,월세,14.493,202302,25,500,50,1100,11,2013,이문로 197,12,신규,-,0,0
127.0618189,37.604125,신이문역,556,서울특별시 동대문구 이문동 255-22,255,22,다성이즈빌,전세,14.493,202306,26,10000,0,10000,14,2013,이문로 197,-,신규,-,0,0
127.0626374,37.6018682,신이문역,419,서울특별시 동대문구 이문동 255-238,255,238,대성빌리지,월세,26.9,202212,13,16000,30,16720,3,2018,신이문로2길 25,24,신규,-,0,0
127.0626374,37.6018682,신이문역,419,서울특별시 동대문구 이문동 255-238,255,238,대성빌리지,월세,26.9,202306,7,16000,20,16480,2,2018,신이문로2길 25,24,신규,-,0,0
127.0637027,37.5953992,외대앞역,96,서울특별시 동대문구 이문동 82-32,82,32,더원빌,월세,29.97,202302,15,500,65,1215,5,2020,휘경로 33-7,11,신규,-,0,0
127.0574546,37.593739,회기역,443,서울특별시 동대문구 이문동 346-61,346,61,도시형생활주택,월세,12.61,202212,21,500,50,1100,3,2011,이문로13길 15,12,신규,-,0,0
127.0574546,37.593739,회기역,443,서울특별시 동대문구 이문동 346-61,346,61,도시형생활주택,월세,12.31,202307,7,1000,48,1576,2,2011,이문로13길 15,12,신규,-,0,0
127.0563349,37.5984785,외대앞역,694,서울특별시 동대문구 이문동 264-248,264,248,동효빌라,전세,122.84,202302,23,35000,0,35000,2,1996,천장산로7길 26-1,-,신규,-,0,0
127.0632647,37.6014176,신이문역,366,서울특별시 동대문구 이문동 256-153,256,153,로얄그린빌A동,전세,42.65,202212,31,13650,0,13650,4,2003,신이문로6길 33,-,갱신,-,"13,650",0
127.0643664,37.5952731,외대앞역,125,서울특별시 동대문구 이문동 77-19,77,19,롯데하이츠,전세,20.07,202310,10,13500,0,13500,7,2017,휘경로17길 13-3,-,신규,-,0,0
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,월세,51.77,202211,23,3000,55,3715,1,2003,천장산로7길 64-10,13,신규,-,0,0
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,전세,17.34,202211,24,9000,0,9000,3,2003,천장산로7길 64-10,-,신규,-,0,0
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,전세,17.34,202211,24,9000,0,9000,3,2003,천장산로7길 64-10,-,-,-, , 
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,전세,30.66,202212,17,9000,0,9000,3,2003,천장산로7길 64-10,-,-,-, , 
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,전세,30.66,202212,17,9000,0,9000,3,2003,천장산로7길 64-10,-,신규,-,0,0
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,전세,14.27,202212,28,8000,0,8000,2,2003,천장산로7길 64-10,-,신규,-,0,0
127.0542779,37.5986488,외대앞역,872,서울특별시 동대문구 이문동 264-372,264,372,리더스빌,월세,30.66,202212,30,1000,50,1600,2,2003,천장산로7길 64-10,12,신규,-,0,0
127.0636094,37.5954752,외대앞역,88,서울특별시 동대문구 이문동 82-21,82,21,리원하우스,월세,13.85,202301,10,1000,56,1672,5,2019,휘경로 29-10,12,신규,-,0,0
127.0579461,37.5949639,외대앞역,527,서울특별시 동대문구 이문동 333-2,333,2,민족통일빌,전세,25.72,202307,8,18900,0,18900,3,2019,이문로19길 19,-,신규,-,0,0
127.0579461,37.5949639,외대앞역,527,서울특별시 동대문구 이문동 333-2,333,2,민족통일빌,월세,25.72,202308,24,7000,50,7600,4,2019,이문로19길 19,12,신규,-,0,0
