long,lat,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,dong,rent_month,build,new_address,term,contract1,contract2,contract3...26,contract3...27,build_age,station_km,univ_km,cbd_km,gbd_km,ybd_km,scaled_guarantee,predicted,residuals,under_rated
127.0599311,37.4997997,12553.24162,1244.654498,10324.08648,0,se,서울특별시 강남구 대치동,9**,대치역,656,건국대학교,4855,8m미만,55,1,202305,22,22000,대치동,0,1996,삼성로63길,202306~202506,신규,-,0,0,27,0.656,4.855,12.55324162,1.244654498,10.32408648,400,20236.6952,1763.304804,0
127.0599311,37.4997997,12553.24162,1244.654498,10324.08648,0,se,서울특별시 강남구 대치동,9**,대치역,656,건국대학교,4855,8m미만,56,1,202305,3,23000,대치동,0,1995,삼성로63길,202305~202505,갱신,-,22000,0,28,0.656,4.855,12.55324162,1.244654498,10.32408648,410.7142857,20347.66621,2652.333793,0
127.052649,37.497868,11979.24596,853.0314974,10038.554,0,se,서울특별시 강남구 대치동,9**,한티역,178,건국대학교,5300,8m미만,56,1,202306,20,35500,대치동,0,1996,선릉로64길,202306~202506,갱신,-,39000,0,27,0.178,5.3,11.97924596,0.853031497,10.038554,633.9285714,20894.75227,14605.24773,0
127.0599311,37.4997997,12553.24162,1244.654498,10324.08648,0,se,서울특별시 강남구 대치동,9**,대치역,656,건국대학교,4855,25m미만,57.66,1,202302,6,25000,대치동,0,1997,삼성로63길,202302~202502,신규,-,0,0,26,0.656,4.855,12.55324162,1.244654498,10.32408648,433.576136,20973.57695,4026.42305,0
127.0587415,37.5018145,12401.96972,1075.788792,10091.95266,0,se,서울특별시 강남구 대치동,9**,한티역,803,건국대학교,4683,8m미만,59.5,1,202304,14,35000,대치동,0,1997,삼성로69길,202304~202504,갱신,-,31000,0,26,0.803,4.683,12.40196972,1.075788792,10.09195266,588.2352941,21269.34669,13730.65331,0
127.0588181,37.5041073,12357.77894,1053.832502,9920.136113,0,se,서울특별시 강남구 대치동,9**,삼성역,641,건국대학교,4445,12m미만,60,1,202303,2,28000,대치동,0,2004,삼성로76길,202305~202505,신규,-,0,0,19,0.641,4.445,12.35777894,1.053832502,9.920136113,466.6666667,22381.75845,5618.241554,0
127.052649,37.497868,11979.24596,853.0314974,10038.554,0,se,서울특별시 강남구 대치동,9**,한티역,178,건국대학교,5300,8m미만,60,1,202308,28,36500,대치동,0,1996,선릉로64길,202309~202509,갱신,-,40000,0,27,0.178,5.3,11.97924596,0.853031497,10.038554,608.3333333,21821.36731,14678.63269,0
127.0521036,37.4995312,11886.95674,679.80056,9868.800592,0,se,서울특별시 강남구 대치동,9**,한티역,368,건국대학교,5156,12m미만,68,1,202305,17,35000,대치동,0,1994,선릉로72길,202306~202506,신규,-,0,0,29,0.368,5.156,11.88695674,0.67980056,9.868800592,514.7058824,23263.12431,11736.87569,0
127.053152,37.5017531,11920.64538,608.2981579,9750.596156,0,se,서울특별시 강남구 대치동,9**,선릉역,480,건국대학교,4894,8m미만,69,1,202303,13,33000,대치동,0,1996,역삼로67길,202304~202504,신규,-,0,0,27,0.48,4.894,11.92064538,0.608298158,9.750596156,478.2608696,23639.1915,9360.808505,0
127.0538914,37.5010723,12001.11049,700.4682719,9850.417147,0,se,서울특별시 강남구 대치동,9**,한티역,540,건국대학교,4932,8m미만,72.27,1,202304,15,44800,대치동,0,1998,역삼로70길,-,갱신,사용,42800,0,25,0.54,4.932,12.00111049,0.700468272,9.850417147,619.8976062,24582.78103,20217.21897,0
127.0612142,37.4969085,12739.21307,1492.834537,10632.19632,0,se,서울특별시 강남구 대치동,6**,대치역,321,건국대학교,5123,8m미만,75,1,202309,15,48250,대치동,0,2014,삼성로51길,-,-,-,,,9,0.321,5.123,12.73921307,1.492834537,10.63219632,643.3333333,27341.72189,20908.27811,0
127.0606311,37.4980126,12659.44048,1386.254434,10508.5282,0,se,서울특별시 강남구 대치동,1***,대치역,452,건국대학교,5022,8m미만,78.16,1,202302,25,32000,대치동,0,1996,삼성로57길,202305~202505,신규,-,0,0,27,0.452,5.022,12.65944048,1.386254434,10.5085282,409.4165814,25784.20576,6215.794242,0
127.0574387,37.4982113,12380.12598,1134.409251,10296.65477,0,se,서울특별시 강남구 대치동,9**,한티역,455,건국대학교,5097,8m미만,78.87,1,202307,17,39000,대치동,0,1990,도곡로73길,-,-,-,,,33,0.455,5.097,12.38012598,1.134409251,10.29665477,494.4845949,25220.44823,13779.55177,0
127.0584711,37.498455,12462.23811,1196.282399,10340.15586,0,se,서울특별시 강남구 대치동,9**,한티역,549,건국대학교,5039,8m미만,95.35,1,202306,7,48300,대치동,0,1996,도곡로77길,202308~202508,신규,-,0,0,27,0.549,5.039,12.46223811,1.196282399,10.34015586,506.5547981,29677.79186,18622.20814,0
127.0591362,37.5011117,12452.63828,1129.713354,10171.57131,0,se,서울특별시 강남구 대치동,9**,한티역,770,건국대학교,4743,12m미만,96.14,1,202302,28,60000,대치동,0,2004,삼성로67길,202305~202505,신규,-,0,0,19,0.77,4.743,12.45263828,1.129713354,10.17157131,624.0898689,30630.8085,29369.1915,0
127.0437733,37.4818159,11828.8039,2482.033915,10994.34944,0,se,서울특별시 강남구 도곡동,4**,매봉역,623,총신대학교,6844,8m미만,37.32,1,202304,17,34000,도곡동,0,1989,논현로24길,202307~202507,갱신,사용,34000,0,34,0.623,6.844,11.8288039,2.482033915,10.99434944,911.039657,15288.9872,18711.0128,0
127.0450618,37.486605,11728.46284,1941.873082,10612.76017,0,se,서울특별시 강남구 도곡동,1**,매봉역,149,건국대학교,6718,12m미만,64.17,1,202301,12,47000,도곡동,0,2005,남부순환로377길,202302~202502,신규,-,0,0,18,0.149,6.718,11.72846284,1.941873082,10.61276017,732.4294842,23873.2892,23126.7108,0
127.0644615,37.5153588,12679.58912,1997.239942,9506.366579,0,se,서울특별시 강남구 삼성동,9*,봉은사역,395,건국대학교,3101,8m미만,18.2,1,202310,5,3000,삼성동,0,1986,봉은사로109길,-,-,-,,,37,0.395,3.101,12.67958912,1.997239942,9.506366579,164.8351648,10775.29024,-7775.29024,1
127.0601919,37.5158003,12299.31263,1756.33797,9173.613647,0,se,서울특별시 강남구 삼성동,9*,봉은사역,173,건국대학교,3226,8m미만,24,1,202303,21,16000,삼성동,0,1996,영동대로116길,202304~202504,갱신,-,7000,30,27,0.173,3.226,12.29931263,1.75633797,9.173613647,666.6666667,13525.27805,2474.721951,0
127.0437538,37.5122394,10897.24206,951.594642,8336.457953,0,se,서울특별시 강남구 삼성동,3*,선정릉역,146,건국대학교,4423,8m미만,24.7,1,202304,5,13700,삼성동,0,1994,선릉로116길,202304~202504,갱신,-,13000,0,29,0.146,4.423,10.89724206,0.951594642,8.336457953,554.6558704,13448.17703,251.8229661,0
127.0437538,37.5122394,10897.24206,951.594642,8336.457953,0,se,서울특별시 강남구 삼성동,3*,선정릉역,146,건국대학교,4423,8m미만,24.7,1,202302,16,6500,삼성동,0,1994,선릉로116길,202302~202502,신규,-,0,0,29,0.146,4.423,10.89724206,0.951594642,8.336457953,263.1578947,13448.17703,-6948.177034,1
127.0456346,37.5113579,11075.25866,819.8629304,8523.177219,0,se,서울특별시 강남구 삼성동,3*,선정릉역,185,건국대학교,4383,8m미만,25,1,202305,4,15400,삼성동,0,1993,봉은사로57길,202305~202405,갱신,-,15400,0,30,0.185,4.383,11.07525866,0.81986293,8.523177219,616,13362.26944,2037.730562,0
127.0440239,37.5114292,10933.14197,858.6269183,8417.230181,0,se,서울특별시 강남구 삼성동,3*,선정릉역,66,건국대학교,4472,8m미만,25,1,202301,16,14800,삼성동,0,2001,선릉로112길,202302~202502,신규,-,0,0,22,0.066,4.472,10.93314197,0.858626918,8.417230181,592,14434.29481,365.7051907,0
127.05166,37.5120424,11593.20366,982.8317178,8857.422472,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,158,건국대학교,3989,8m미만,25,1,202308,21,9650,삼성동,0,2001,봉은사로74길,-,-,-,,,22,0.158,3.989,11.59320366,0.982831718,8.857422472,386,14359.67801,-4709.678009,1
127.0505394,37.5127667,11484.97004,1020.605179,8730.021832,0,se,서울특별시 강남구 삼성동,2*,삼성중앙역,221,건국대학교,3985,8m미만,27.07,1,202308,31,25000,삼성동,0,2007,봉은사로73길,202311~202511,신규,-,0,0,16,0.221,3.985,11.48497004,1.020605179,8.730021832,923.5315848,15506.0732,9493.926798,0
127.0502309,37.512674,11459.14117,1002.497437,8716.744469,0,se,서울특별시 강남구 삼성동,2*,삼성중앙역,249,건국대학교,4010,8m미만,27.09,1,202311,4,11000,삼성동,0,1996,봉은사로71길,202312~202512,신규,-,0,0,27,0.249,4.01,11.45914117,1.002497437,8.716744469,406.0538944,14157.26065,-3157.260655,1
127.0440239,37.5114292,10933.14197,858.6269183,8417.230181,0,se,서울특별시 강남구 삼성동,4*,선정릉역,66,건국대학교,4472,12m미만,27.9,1,202302,20,12600,삼성동,0,1996,선릉로112길,202303~202503,신규,-,0,0,27,0.066,4.472,10.93314197,0.858626918,8.417230181,451.6129032,14502.67697,-1902.676968,1
127.05166,37.5120424,11593.20366,982.8317178,8857.422472,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,158,건국대학교,3989,8m미만,30,1,202306,12,15000,삼성동,0,1996,봉은사로74길,202307~202507,신규,-,0,0,27,0.158,3.989,11.59320366,0.982831718,8.857422472,500,14914.53307,85.46693431,0
127.05166,37.5120424,11593.20366,982.8317178,8857.422472,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,158,건국대학교,3989,8m미만,30,1,202306,21,14000,삼성동,0,1996,봉은사로74길,202307~202507,신규,-,0,0,27,0.158,3.989,11.59320366,0.982831718,8.857422472,466.6666667,14914.53307,-914.5330657,1
127.0440239,37.5114292,10933.14197,858.6269183,8417.230181,0,se,서울특별시 강남구 삼성동,4*,선정릉역,66,건국대학교,4472,12m미만,31.1,1,202311,24,8400,삼성동,0,1996,선릉로112길,202312~202512,신규,-,0,0,27,0.066,4.472,10.93314197,0.858626918,8.417230181,270.096463,15243.969,-6843.969003,1
127.0594506,37.5167627,12225.33128,1795.885055,9057.096429,0,se,서울특별시 강남구 삼성동,9*,봉은사역,288,건국대학교,3168,8m미만,33,1,202311,5,20000,삼성동,0,2003,영동대로122길,202311~202511,갱신,-,16000,0,20,0.288,3.168,12.22533128,1.795885055,9.057096429,606.0606061,16351.43443,3648.565574,0
127.0486511,37.5121406,11327.95885,912.2964265,8654.431547,0,se,서울특별시 강남구 삼성동,4*,삼성중앙역,397,건국대학교,4144,8m미만,33,1,202303,16,18500,삼성동,0,1996,봉은사로67길,202303~202503,신규,-,0,0,27,0.397,4.144,11.32795885,0.912296427,8.654431547,560.6060606,15389.21256,3110.787441,0
127.0440239,37.5114292,10933.14197,858.6269183,8417.230181,0,se,서울특별시 강남구 삼성동,4*,선정릉역,66,건국대학교,4472,12m미만,34.88,1,202305,9,7350,삼성동,0,1996,선릉로112길,202307~202507,갱신,사용,7000,0,27,0.066,4.472,10.93314197,0.858626918,8.417230181,210.7224771,16119.62022,-8769.620219,1
127.0456346,37.5113579,11075.25866,819.8629304,8523.177219,0,se,서울특별시 강남구 삼성동,3*,선정릉역,185,건국대학교,4383,8m미만,36,1,202302,24,18700,삼성동,0,1993,봉은사로57길,202303~202503,신규,-,0,0,30,0.185,4.383,11.07525866,0.81986293,8.523177219,519.4444444,15910.46081,2789.539192,0
127.0456346,37.5113579,11075.25866,819.8629304,8523.177219,0,se,서울특별시 강남구 삼성동,3*,선정릉역,185,건국대학교,4383,8m미만,36,1,202301,25,14300,삼성동,0,1993,봉은사로57길,202303~202503,신규,-,0,0,30,0.185,4.383,11.07525866,0.81986293,8.523177219,397.2222222,15910.46081,-1610.460808,1
127.0534723,37.5114517,11760.5136,1007.150597,9020.444105,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,172,건국대학교,3950,8m미만,36.4,1,202309,27,15900,삼성동,0,1995,삼성로107길,-,-,-,,,28,0.172,3.95,11.7605136,1.007150597,9.020444105,436.8131868,16264.4326,-364.4325969,1
127.0534723,37.5114517,11760.5136,1007.150597,9020.444105,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,172,건국대학교,3950,8m미만,40.31,1,202303,12,19000,삼성동,0,1989,삼성로107길,202304~202504,갱신,-,18500,0,34,0.172,3.95,11.7605136,1.007150597,9.020444105,471.3470603,16446.1023,2553.897696,0
127.05166,37.5120424,11593.20366,982.8317178,8857.422472,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,158,건국대학교,3989,8m미만,40.36,1,202307,24,20000,삼성동,0,1996,봉은사로74길,202309~202509,신규,-,0,0,27,0.158,3.989,11.59320366,0.982831718,8.857422472,495.5401388,17314.46603,2685.533971,0
127.050545,37.5117953,11498.94512,919.0939938,8803.102013,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,255,건국대학교,4070,8m미만,50,1,202304,10,20000,삼성동,0,1995,봉은사로72길,202304~202504,신규,-,0,0,28,0.255,4.07,11.49894512,0.919093994,8.803102013,400,19337.18314,662.8168568,0
127.052745,37.5152075,11649.58269,1342.86919,8699.107372,0,se,서울특별시 강남구 삼성동,6*,삼성중앙역,251,건국대학교,3651,8m미만,50,1,202308,18,20000,삼성동,0,1997,삼성로116길,202308~202508,신규,-,0,0,26,0.251,3.651,11.64958269,1.34286919,8.699107372,400,19590.04519,409.9548058,0
127.0644615,37.5153588,12679.58912,1997.239942,9506.366579,0,se,서울특별시 강남구 삼성동,9*,봉은사역,395,건국대학교,3101,8m미만,59.84,1,202303,9,20000,삼성동,0,1994,봉은사로109길,202305~202505,신규,-,0,0,29,0.395,3.101,12.67958912,1.997239942,9.506366579,334.2245989,21386.81484,-1386.814843,1
127.0534723,37.5114517,11760.5136,1007.150597,9020.444105,0,se,서울특별시 강남구 삼성동,1**,삼성중앙역,172,건국대학교,3950,8m미만,82.62,1,202303,24,17000,삼성동,0,1994,삼성로107길,202304~202504,신규,-,0,0,29,0.172,3.95,11.7605136,1.007150597,9.020444105,205.7613169,26850.78668,-9850.786678,1
127.0456346,37.5113579,11075.25866,819.8629304,8523.177219,0,se,서울특별시 강남구 삼성동,1*,선정릉역,185,건국대학교,4383,12m미만,151.2,1,202308,1,20000,삼성동,0,1990,봉은사로57길,202308~202507,신규,-,0,0,33,0.185,4.383,11.07525866,0.81986293,8.523177219,132.2751323,42234.92582,-22234.92582,1
127.0505394,37.5127667,11484.97004,1020.605179,8730.021832,0,se,서울특별시 강남구 삼성동,4*,삼성중앙역,221,건국대학교,3985,8m미만,164.26,1,202303,15,65000,삼성동,0,2001,봉은사로73길,-,갱신,사용,90000,0,22,0.221,3.985,11.48497004,1.020605179,8.730021832,395.7141118,46562.55617,18437.44383,0
127.1071619,37.4626448,17819.67327,7036.707394,16193.92923,0,se,서울특별시 강남구 세곡동,1**,복정역,1948,한국체육대학교,6644,8m미만,71.57,1,202308,28,37000,세곡동,0,2017,밤고개로36길,202310~202510,신규,-,0,0,6,1.948,6.644,17.81967327,7.036707394,16.19392923,516.9763868,25400.8857,11599.1143,0
127.1090129,37.4675572,17766.66565,6824.421199,15933.14287,0,se,서울특별시 강남구 세곡동,1**,복정역,1604,한국체육대학교,6075,8m미만,99.24,1,202307,28,44000,세곡동,0,1982,밤고개로29길,202308~202508,신규,-,0,0,41,1.604,6.075,17.76666565,6.824421199,15.93314287,443.369609,27910.39487,16089.60513,0
127.0226281,37.5178942,8970.871323,2639.960567,6634.279877,0,se,서울특별시 강남구 신사동,5**,신사역,263,한양대학교,4847,8m미만,25,1,202309,8,11000,신사동,0,2001,도산대로11길,202311~202511,갱신,-,10500,0,22,0.263,4.847,8.970871323,2.639960567,6.634279877,440,14248.08659,-3248.086588,1
127.0226281,37.5178942,8970.871323,2639.960567,6634.279877,0,se,서울특별시 강남구 신사동,5**,신사역,263,한양대학교,4847,8m미만,25,1,202304,17,11500,신사동,0,2001,도산대로11길,202305~202505,갱신,-,11000,0,22,0.263,4.847,8.970871323,2.639960567,6.634279877,460,14248.08659,-2748.086588,1
127.0288168,37.5221973,9487.059474,2572.373177,6623.689668,0,se,서울특별시 강남구 신사동,5**,압구정역,477,한양대학교,4203,8m미만,26.4,1,202311,1,14000,신사동,0,1989,논현로158길,202311~202511,신규,-,0,0,34,0.477,4.203,9.487059474,2.572373177,6.623689668,530.3030303,12941.65051,1058.349486,0
127.0326983,37.5226943,9828.251965,2421.356187,6825.517408,0,se,서울특별시 강남구 신사동,6**,압구정역,562,한양대학교,4049,8m미만,27.27,1,202306,19,13000,신사동,0,1988,언주로153길,202308~202508,신규,-,0,0,35,0.562,4.049,9.828251965,2.421356187,6.825517408,476.7143381,12948.08586,51.91414212,0
127.0252679,37.519155,9192.026986,2544.018132,6669.150388,0,se,서울특별시 강남구 신사동,5**,신사역,534,한양대학교,4629,8m미만,29.23,1,202305,12,15750,신사동,0,2010,도산대로19길,202306~202506,신규,-,0,0,13,0.534,4.629,9.192026986,2.544018132,6.669150388,538.8299692,16071.73613,-321.7361261,1
127.0369671,37.5230351,10204.49342,2283.79916,7075.779975,0,se,서울특별시 강남구 신사동,6**,압구정로데오역,591,한양대학교,3931,8m미만,29.97,1,202307,4,18522,신사동,0,2000,도산대로49길,-,-,-,,,23,0.591,3.931,10.20449342,2.28379916,7.075779975,618.018018,14997.58112,3524.418875,0
127.0248741,37.5188773,9159.619137,2550.2883,6670.974469,0,se,서울특별시 강남구 신사동,5**,신사역,488,한양대학교,4670,8m미만,30,1,202302,14,10000,신사동,0,1997,도산대로17길,202303~202403,신규,-,0,0,26,0.488,4.67,9.159619137,2.5502883,6.670974469,333.3333333,14722.30262,-4722.30262,1
127.0279356,37.526372,9404.161318,2992.369588,6239.125361,0,se,서울특별시 강남구 신사동,5**,압구정역,50,한양대학교,3798,8m미만,33,1,202306,17,11000,신사동,0,1997,논현로175길,202307~202507,신규,-,0,0,26,0.05,3.798,9.404161318,2.992369588,6.239125361,333.3333333,15831.98727,-4831.98727,1
127.0252679,37.519155,9192.026986,2544.018132,6669.150388,0,se,서울특별시 강남구 신사동,5**,신사역,534,한양대학교,4629,8m미만,38,1,202302,3,19950,신사동,0,1988,도산대로19길,202302~202502,갱신,사용,19950,0,35,0.534,4.629,9.192026986,2.544018132,6.669150388,525,15448.31912,4501.680882,0
127.0276428,37.5204433,9392.291541,2492.609176,6697.008107,0,se,서울특별시 강남구 신사동,5**,압구정역,675,한양대학교,4421,8m미만,58.46,1,202302,7,38000,신사동,0,1990,논현로151길,202303~202503,신규,-,0,0,33,0.675,4.421,9.392291541,2.492609176,6.697008107,650.0171057,20304.97969,17695.02031,0
